family,cognate_method,eval_method,min_similarity,tree_type,TreeDist,GenQuartetDist
Vietic,none,PMI-uncalibrated,min-0.1,average,0.611516109,0.512632437
Vietic,none,PMI-uncalibrated,min-0.1,weighted,0.611516109,0.512632437
Vietic,none,PMI-uncalibrated,min-0.2,average,0.611516109,0.512632437
Vietic,none,PMI-uncalibrated,min-0.2,weighted,0.611516109,0.512632437
Vietic,none,PMI-uncalibrated,min-0.3,average,0.611516109,0.512632437
Vietic,none,PMI-uncalibrated,min-0.3,weighted,0.611516109,0.512632437
Vietic,none,PMI-uncalibrated,min-0.4,average,0.611516109,0.512632437
Vietic,none,PMI-uncalibrated,min-0.4,weighted,0.611516109,0.512632437
Vietic,none,PMI-uncalibrated,min-0.5,average,0.611516109,0.512632437
Vietic,none,PMI-uncalibrated,min-0.5,weighted,0.611516109,0.512632437
Vietic,none,PMI-uncalibrated,N/A,MaxCladeCredibility,0.611516109,0.512632437
Vietic,PMI,PMI-calibrated,min-0.5,average,0.611516109,0.512632437
Vietic,PMI,PMI-calibrated,min-0.5,weighted,0.611516109,0.512632437
Vietic,PMI,PMI-uncalibrated,min-0.0,average,0.611516109,0.512632437
Vietic,PMI,PMI-uncalibrated,min-0.0,weighted,0.611516109,0.512632437
Vietic,PMI,PMI-uncalibrated,min-0.1,average,0.611516109,0.512632437
Vietic,PMI,PMI-uncalibrated,min-0.1,weighted,0.611516109,0.512632437
Vietic,PMI,PMI-uncalibrated,min-0.2,average,0.611516109,0.512632437
Vietic,PMI,PMI-uncalibrated,min-0.2,weighted,0.611516109,0.512632437
Vietic,PMI,PMI-uncalibrated,min-0.3,average,0.611516109,0.512632437
Vietic,PMI,PMI-uncalibrated,min-0.3,weighted,0.611516109,0.512632437
Vietic,PMI,PMI-uncalibrated,min-0.4,average,0.611516109,0.512632437
Vietic,PMI,PMI-uncalibrated,min-0.4,weighted,0.611516109,0.512632437
Vietic,PMI,PMI-uncalibrated,min-0.5,average,0.611516109,0.512632437
Vietic,PMI,PMI-uncalibrated,min-0.5,weighted,0.611516109,0.512632437
Vietic,PMI,PMI-uncalibrated,N/A,MaxCladeCredibility,0.611516109,0.512632437
Vietic,Surprisal,PMI-calibrated,min-0.5,average,0.611516109,0.512632437
Vietic,Surprisal,PMI-calibrated,min-0.5,weighted,0.611516109,0.512632437
Vietic,Surprisal,PMI-uncalibrated,min-0.0,average,0.611516109,0.512632437
Vietic,Surprisal,PMI-uncalibrated,min-0.0,weighted,0.611516109,0.512632437
Vietic,Surprisal,PMI-uncalibrated,min-0.1,average,0.611516109,0.512632437
Vietic,Surprisal,PMI-uncalibrated,min-0.1,weighted,0.611516109,0.512632437
Vietic,Surprisal,PMI-uncalibrated,min-0.2,average,0.611516109,0.512632437
Vietic,Surprisal,PMI-uncalibrated,min-0.2,weighted,0.611516109,0.512632437
Vietic,Surprisal,PMI-uncalibrated,min-0.3,average,0.611516109,0.512632437
Vietic,Surprisal,PMI-uncalibrated,min-0.3,weighted,0.611516109,0.512632437
Vietic,Surprisal,PMI-uncalibrated,min-0.4,average,0.611516109,0.512632437
Vietic,Surprisal,PMI-uncalibrated,min-0.4,weighted,0.611516109,0.512632437
Vietic,Surprisal,PMI-uncalibrated,min-0.5,average,0.611516109,0.512632437
Vietic,Surprisal,PMI-uncalibrated,min-0.5,weighted,0.611516109,0.512632437
Vietic,Surprisal,PMI-uncalibrated,N/A,MaxCladeCredibility,0.611516109,0.512632437
Vietic,Hybrid,PMI-calibrated,min-0.5,average,0.611516109,0.512632437
Vietic,Hybrid,PMI-calibrated,min-0.5,weighted,0.611516109,0.512632437
Vietic,Hybrid,PMI-uncalibrated,min-0.0,average,0.611516109,0.512632437
Vietic,Hybrid,PMI-uncalibrated,min-0.0,weighted,0.611516109,0.512632437
Vietic,Hybrid,PMI-uncalibrated,min-0.1,average,0.611516109,0.512632437
Vietic,Hybrid,PMI-uncalibrated,min-0.1,weighted,0.611516109,0.512632437
Vietic,Hybrid,PMI-uncalibrated,min-0.2,average,0.611516109,0.512632437
Vietic,Hybrid,PMI-uncalibrated,min-0.2,weighted,0.611516109,0.512632437
Vietic,Hybrid,PMI-uncalibrated,min-0.3,average,0.611516109,0.512632437
Vietic,Hybrid,PMI-uncalibrated,min-0.3,weighted,0.611516109,0.512632437
Vietic,Hybrid,PMI-uncalibrated,min-0.4,average,0.611516109,0.512632437
Vietic,Hybrid,PMI-uncalibrated,min-0.4,weighted,0.611516109,0.512632437
Vietic,Hybrid,PMI-uncalibrated,min-0.5,average,0.611516109,0.512632437
Vietic,Hybrid,PMI-uncalibrated,min-0.5,weighted,0.611516109,0.512632437
Vietic,Hybrid,PMI-uncalibrated,N/A,MaxCladeCredibility,0.611516109,0.512632437
Vietic,Levenshtein,PMI-calibrated,min-0.5,average,0.611516109,0.512632437
Vietic,Levenshtein,PMI-uncalibrated,min-0.0,average,0.611516109,0.512632437
Vietic,Levenshtein,PMI-uncalibrated,min-0.1,average,0.611516109,0.512632437
Vietic,Levenshtein,PMI-uncalibrated,min-0.2,average,0.611516109,0.512632437
Vietic,Levenshtein,PMI-uncalibrated,min-0.3,average,0.611516109,0.512632437
Vietic,Levenshtein,PMI-uncalibrated,min-0.4,average,0.611516109,0.512632437
Vietic,Levenshtein,PMI-uncalibrated,min-0.5,average,0.611516109,0.512632437
Vietic,Levenshtein,PMI-calibrated,min-0.5,weighted,0.60328688,0.515892421
Vietic,Levenshtein,PMI-uncalibrated,min-0.0,weighted,0.60328688,0.515892421
Vietic,Levenshtein,PMI-uncalibrated,min-0.1,weighted,0.60328688,0.515892421
Vietic,Levenshtein,PMI-uncalibrated,min-0.2,weighted,0.60328688,0.515892421
Vietic,Levenshtein,PMI-uncalibrated,min-0.3,weighted,0.60328688,0.515892421
Vietic,Levenshtein,PMI-uncalibrated,min-0.4,weighted,0.60328688,0.515892421
Vietic,Levenshtein,PMI-uncalibrated,min-0.5,weighted,0.60328688,0.515892421
Vietic,Levenshtein,Phonetic-calibrated,min-0.5,single,0.667609766,0.519152404
Vietic,Levenshtein,Phonetic-uncalibrated,min-0.0,single,0.667609766,0.519152404
Vietic,Levenshtein,Phonetic-uncalibrated,min-0.1,single,0.667609766,0.519152404
Vietic,Levenshtein,Phonetic-uncalibrated,min-0.2,single,0.667609766,0.519152404
Vietic,Levenshtein,Phonetic-uncalibrated,min-0.3,single,0.667609766,0.519152404
Vietic,Levenshtein,Phonetic-uncalibrated,min-0.4,single,0.667609766,0.519152404
Vietic,Levenshtein,Phonetic-uncalibrated,min-0.5,single,0.667609766,0.519152404
Vietic,gold,Phonetic-calibrated,min-0.5,single,0.664834089,0.524857376
Vietic,gold,Phonetic-uncalibrated,min-0.0,single,0.664834089,0.524857376
Vietic,gold,Phonetic-uncalibrated,min-0.1,single,0.664834089,0.524857376
Vietic,gold,Phonetic-uncalibrated,min-0.2,single,0.664834089,0.524857376
Vietic,gold,Phonetic-uncalibrated,min-0.3,single,0.664834089,0.524857376
Vietic,gold,Phonetic-uncalibrated,min-0.4,single,0.664834089,0.524857376
Vietic,gold,Phonetic-uncalibrated,min-0.5,single,0.664834089,0.524857376
Vietic,gold,PMI-calibrated,min-0.5,complete,0.6006804,0.525672372
Vietic,gold,PMI-uncalibrated,min-0.0,complete,0.6006804,0.525672372
Vietic,gold,PMI-uncalibrated,min-0.1,complete,0.6006804,0.525672372
Vietic,gold,PMI-uncalibrated,min-0.2,complete,0.6006804,0.525672372
Vietic,gold,PMI-uncalibrated,min-0.3,complete,0.6006804,0.525672372
Vietic,gold,PMI-uncalibrated,min-0.4,complete,0.6006804,0.525672372
Vietic,gold,PMI-uncalibrated,min-0.5,complete,0.6006804,0.525672372
Vietic,none,Phonetic-calibrated,min-0.5,single,0.669767349,0.533822331
Vietic,none,Phonetic-uncalibrated,min-0.0,single,0.669767349,0.533822331
Vietic,none,Phonetic-uncalibrated,min-0.1,single,0.669767349,0.533822331
Vietic,none,Phonetic-uncalibrated,min-0.2,single,0.669767349,0.533822331
Vietic,none,Phonetic-uncalibrated,min-0.3,single,0.669767349,0.533822331
Vietic,none,Phonetic-uncalibrated,min-0.4,single,0.669767349,0.533822331
Vietic,none,Phonetic-uncalibrated,min-0.5,single,0.669767349,0.533822331
Vietic,Phonetic,Phonetic-calibrated,min-0.5,single,0.669767349,0.533822331
Vietic,Phonetic,Phonetic-uncalibrated,min-0.0,single,0.669767349,0.533822331
Vietic,Phonetic,Phonetic-uncalibrated,min-0.1,single,0.669767349,0.533822331
Vietic,Phonetic,Phonetic-uncalibrated,min-0.2,single,0.669767349,0.533822331
Vietic,Phonetic,Phonetic-uncalibrated,min-0.3,single,0.669767349,0.533822331
Vietic,Phonetic,Phonetic-uncalibrated,min-0.4,single,0.669767349,0.533822331
Vietic,Phonetic,Phonetic-uncalibrated,min-0.5,single,0.669767349,0.533822331
Vietic,PMI,Phonetic-calibrated,min-0.5,single,0.669767349,0.533822331
Vietic,PMI,Phonetic-uncalibrated,min-0.0,single,0.669767349,0.533822331
Vietic,PMI,Phonetic-uncalibrated,min-0.1,single,0.669767349,0.533822331
Vietic,PMI,Phonetic-uncalibrated,min-0.2,single,0.669767349,0.533822331
Vietic,PMI,Phonetic-uncalibrated,min-0.3,single,0.669767349,0.533822331
Vietic,PMI,Phonetic-uncalibrated,min-0.4,single,0.669767349,0.533822331
Vietic,PMI,Phonetic-uncalibrated,min-0.5,single,0.669767349,0.533822331
Vietic,Surprisal,Phonetic-calibrated,min-0.5,single,0.669767349,0.533822331
Vietic,Surprisal,Phonetic-uncalibrated,min-0.0,single,0.669767349,0.533822331
Vietic,Surprisal,Phonetic-uncalibrated,min-0.1,single,0.669767349,0.533822331
Vietic,Surprisal,Phonetic-uncalibrated,min-0.2,single,0.669767349,0.533822331
Vietic,Surprisal,Phonetic-uncalibrated,min-0.3,single,0.669767349,0.533822331
Vietic,Surprisal,Phonetic-uncalibrated,min-0.4,single,0.669767349,0.533822331
Vietic,Surprisal,Phonetic-uncalibrated,min-0.5,single,0.669767349,0.533822331
Vietic,Hybrid,Phonetic-calibrated,min-0.5,single,0.669767349,0.533822331
Vietic,Hybrid,Phonetic-uncalibrated,min-0.0,single,0.669767349,0.533822331
Vietic,Hybrid,Phonetic-uncalibrated,min-0.1,single,0.669767349,0.533822331
Vietic,Hybrid,Phonetic-uncalibrated,min-0.2,single,0.669767349,0.533822331
Vietic,Hybrid,Phonetic-uncalibrated,min-0.3,single,0.669767349,0.533822331
Vietic,Hybrid,Phonetic-uncalibrated,min-0.4,single,0.669767349,0.533822331
Vietic,Hybrid,Phonetic-uncalibrated,min-0.5,single,0.669767349,0.533822331
Vietic,Phonetic,PMI-calibrated,min-0.5,single,0.585725091,0.536267319
Vietic,Phonetic,PMI-uncalibrated,min-0.0,single,0.585725091,0.536267319
Vietic,Phonetic,PMI-uncalibrated,min-0.1,single,0.585725091,0.536267319
Vietic,Phonetic,PMI-uncalibrated,min-0.2,single,0.585725091,0.536267319
Vietic,Phonetic,PMI-uncalibrated,min-0.3,single,0.585725091,0.536267319
Vietic,Phonetic,PMI-uncalibrated,min-0.4,single,0.585725091,0.536267319
Vietic,Phonetic,PMI-uncalibrated,min-0.5,single,0.585725091,0.536267319
Vietic,gold,PMI-calibrated,min-0.5,single,0.585725091,0.536267319
Vietic,gold,PMI-uncalibrated,min-0.0,single,0.585725091,0.536267319
Vietic,gold,PMI-uncalibrated,min-0.1,single,0.585725091,0.536267319
Vietic,gold,PMI-uncalibrated,min-0.2,single,0.585725091,0.536267319
Vietic,gold,PMI-uncalibrated,min-0.3,single,0.585725091,0.536267319
Vietic,gold,PMI-uncalibrated,min-0.4,single,0.585725091,0.536267319
Vietic,gold,PMI-uncalibrated,min-0.5,single,0.585725091,0.536267319
Vietic,none,PMI-calibrated,min-0.5,complete,0.632648925,0.537897311
Vietic,none,PMI-uncalibrated,min-0.0,complete,0.632648925,0.537897311
Vietic,none,PMI-uncalibrated,min-0.1,complete,0.632648925,0.537897311
Vietic,none,PMI-uncalibrated,min-0.2,complete,0.632648925,0.537897311
Vietic,none,PMI-uncalibrated,min-0.3,complete,0.632648925,0.537897311
Vietic,none,PMI-uncalibrated,min-0.4,complete,0.632648925,0.537897311
Vietic,none,PMI-uncalibrated,min-0.5,complete,0.632648925,0.537897311
Vietic,PMI,PMI-calibrated,min-0.5,complete,0.632648925,0.537897311
Vietic,PMI,PMI-uncalibrated,min-0.0,complete,0.632648925,0.537897311
Vietic,PMI,PMI-uncalibrated,min-0.1,complete,0.632648925,0.537897311
Vietic,PMI,PMI-uncalibrated,min-0.2,complete,0.632648925,0.537897311
Vietic,PMI,PMI-uncalibrated,min-0.3,complete,0.632648925,0.537897311
Vietic,PMI,PMI-uncalibrated,min-0.4,complete,0.632648925,0.537897311
Vietic,PMI,PMI-uncalibrated,min-0.5,complete,0.632648925,0.537897311
Vietic,Surprisal,PMI-calibrated,min-0.5,complete,0.632648925,0.537897311
Vietic,Surprisal,PMI-uncalibrated,min-0.0,complete,0.632648925,0.537897311
Vietic,Surprisal,PMI-uncalibrated,min-0.1,complete,0.632648925,0.537897311
Vietic,Surprisal,PMI-uncalibrated,min-0.2,complete,0.632648925,0.537897311
Vietic,Surprisal,PMI-uncalibrated,min-0.3,complete,0.632648925,0.537897311
Vietic,Surprisal,PMI-uncalibrated,min-0.4,complete,0.632648925,0.537897311
Vietic,Surprisal,PMI-uncalibrated,min-0.5,complete,0.632648925,0.537897311
Vietic,Hybrid,PMI-calibrated,min-0.5,complete,0.632648925,0.537897311
Vietic,Hybrid,PMI-uncalibrated,min-0.0,complete,0.632648925,0.537897311
Vietic,Hybrid,PMI-uncalibrated,min-0.1,complete,0.632648925,0.537897311
Vietic,Hybrid,PMI-uncalibrated,min-0.2,complete,0.632648925,0.537897311
Vietic,Hybrid,PMI-uncalibrated,min-0.3,complete,0.632648925,0.537897311
Vietic,Hybrid,PMI-uncalibrated,min-0.4,complete,0.632648925,0.537897311
Vietic,Hybrid,PMI-uncalibrated,min-0.5,complete,0.632648925,0.537897311
Vietic,Levenshtein,PMI-calibrated,min-0.5,complete,0.632648925,0.537897311
Vietic,Levenshtein,PMI-uncalibrated,min-0.0,complete,0.632648925,0.537897311
Vietic,Levenshtein,PMI-uncalibrated,min-0.1,complete,0.632648925,0.537897311
Vietic,Levenshtein,PMI-uncalibrated,min-0.2,complete,0.632648925,0.537897311
Vietic,Levenshtein,PMI-uncalibrated,min-0.3,complete,0.632648925,0.537897311
Vietic,Levenshtein,PMI-uncalibrated,min-0.4,complete,0.632648925,0.537897311
Vietic,Levenshtein,PMI-uncalibrated,min-0.5,complete,0.632648925,0.537897311
Vietic,none,PMI-calibrated,min-0.5,single,0.624810345,0.544417278
Vietic,none,PMI-uncalibrated,min-0.0,single,0.624810345,0.544417278
Vietic,none,PMI-uncalibrated,min-0.1,single,0.624810345,0.544417278
Vietic,none,PMI-uncalibrated,min-0.2,single,0.624810345,0.544417278
Vietic,none,PMI-uncalibrated,min-0.3,single,0.624810345,0.544417278
Vietic,none,PMI-uncalibrated,min-0.4,single,0.624810345,0.544417278
Vietic,none,PMI-uncalibrated,min-0.5,single,0.624810345,0.544417278
Vietic,PMI,PMI-calibrated,min-0.5,single,0.624810345,0.544417278
Vietic,PMI,PMI-uncalibrated,min-0.0,single,0.624810345,0.544417278
Vietic,PMI,PMI-uncalibrated,min-0.1,single,0.624810345,0.544417278
Vietic,PMI,PMI-uncalibrated,min-0.2,single,0.624810345,0.544417278
Vietic,PMI,PMI-uncalibrated,min-0.3,single,0.624810345,0.544417278
Vietic,PMI,PMI-uncalibrated,min-0.4,single,0.624810345,0.544417278
Vietic,PMI,PMI-uncalibrated,min-0.5,single,0.624810345,0.544417278
Vietic,Surprisal,PMI-calibrated,min-0.5,single,0.624810345,0.544417278
Vietic,Surprisal,PMI-uncalibrated,min-0.0,single,0.624810345,0.544417278
Vietic,Surprisal,PMI-uncalibrated,min-0.1,single,0.624810345,0.544417278
Vietic,Surprisal,PMI-uncalibrated,min-0.2,single,0.624810345,0.544417278
Vietic,Surprisal,PMI-uncalibrated,min-0.3,single,0.624810345,0.544417278
Vietic,Surprisal,PMI-uncalibrated,min-0.4,single,0.624810345,0.544417278
Vietic,Surprisal,PMI-uncalibrated,min-0.5,single,0.624810345,0.544417278
Vietic,Hybrid,PMI-calibrated,min-0.5,single,0.624810345,0.544417278
Vietic,Hybrid,PMI-uncalibrated,min-0.0,single,0.624810345,0.544417278
Vietic,Hybrid,PMI-uncalibrated,min-0.1,single,0.624810345,0.544417278
Vietic,Hybrid,PMI-uncalibrated,min-0.2,single,0.624810345,0.544417278
Vietic,Hybrid,PMI-uncalibrated,min-0.3,single,0.624810345,0.544417278
Vietic,Hybrid,PMI-uncalibrated,min-0.4,single,0.624810345,0.544417278
Vietic,Hybrid,PMI-uncalibrated,min-0.5,single,0.624810345,0.544417278
Vietic,Levenshtein,PMI-calibrated,min-0.5,single,0.624810345,0.544417278
Vietic,Levenshtein,PMI-uncalibrated,min-0.0,single,0.624810345,0.544417278
Vietic,Levenshtein,PMI-uncalibrated,min-0.1,single,0.624810345,0.544417278
Vietic,Levenshtein,PMI-uncalibrated,min-0.2,single,0.624810345,0.544417278
Vietic,Levenshtein,PMI-uncalibrated,min-0.3,single,0.624810345,0.544417278
Vietic,Levenshtein,PMI-uncalibrated,min-0.4,single,0.624810345,0.544417278
Vietic,Levenshtein,PMI-uncalibrated,min-0.5,single,0.624810345,0.544417278
Yuman,none,PMI-calibrated,min-0.0,nj,0,0
Yuman,none,Surprisal-calibrated,min-0.0,nj,0,0
Yuman,none,Hybrid-calibrated,min-0.1,average,0,0
Yuman,none,Hybrid-calibrated,min-0.1,complete,0,0
Yuman,none,Hybrid-calibrated,min-0.1,single,0,0
Yuman,none,Hybrid-calibrated,min-0.1,ward,0,0
Yuman,none,Hybrid-calibrated,min-0.1,weighted,0,0
Yuman,none,Hybrid-calibrated,min-0.2,average,0,0
Yuman,none,Hybrid-calibrated,min-0.2,complete,0,0
Yuman,none,Hybrid-calibrated,min-0.2,nj,0,0
Yuman,none,Hybrid-calibrated,min-0.2,single,0,0
Yuman,none,Hybrid-calibrated,min-0.2,ward,0,0
Yuman,none,Hybrid-calibrated,min-0.2,weighted,0,0
Yuman,none,Hybrid-calibrated,min-0.3,average,0,0
Yuman,none,Hybrid-calibrated,min-0.3,complete,0,0
Yuman,none,Hybrid-calibrated,min-0.3,single,0,0
Yuman,none,Hybrid-calibrated,min-0.3,ward,0,0
Yuman,none,Hybrid-calibrated,min-0.3,weighted,0,0
Yuman,none,Hybrid-calibrated,N/A,MaxCladeCredibility,0,0
Yuman,none,Levenshtein-calibrated,min-0.1,average,0,0
Yuman,none,Levenshtein-calibrated,min-0.1,complete,0,0
Yuman,none,Levenshtein-calibrated,min-0.1,single,0,0
Yuman,none,Levenshtein-calibrated,min-0.1,ward,0,0
Yuman,none,Levenshtein-calibrated,min-0.1,weighted,0,0
Yuman,none,Levenshtein-calibrated,min-0.2,average,0,0
Yuman,none,Levenshtein-calibrated,min-0.2,complete,0,0
Yuman,none,Levenshtein-calibrated,min-0.2,nj,0,0
Yuman,none,Levenshtein-calibrated,min-0.2,single,0,0
Yuman,none,Levenshtein-calibrated,min-0.2,ward,0,0
Yuman,none,Levenshtein-calibrated,min-0.2,weighted,0,0
Yuman,PMI,PMI-calibrated,min-0.0,average,0,0
Yuman,PMI,PMI-calibrated,min-0.0,complete,0,0
Yuman,PMI,PMI-calibrated,min-0.0,nj,0,0
Yuman,PMI,PMI-calibrated,min-0.0,single,0,0
Yuman,PMI,PMI-calibrated,min-0.0,ward,0,0
Yuman,PMI,PMI-calibrated,min-0.0,weighted,0,0
Yuman,PMI,PMI-calibrated,min-0.1,nj,0,0
Yuman,PMI,Surprisal-calibrated,min-0.1,average,0,0
Yuman,PMI,Surprisal-calibrated,min-0.1,complete,0,0
Yuman,PMI,Surprisal-calibrated,min-0.1,nj,0,0
Yuman,PMI,Surprisal-calibrated,min-0.1,single,0,0
Yuman,PMI,Surprisal-calibrated,min-0.1,ward,0,0
Yuman,PMI,Surprisal-calibrated,min-0.1,weighted,0,0
Yuman,PMI,Surprisal-calibrated,min-0.2,nj,0,0
Yuman,PMI,Surprisal-calibrated,min-0.3,nj,0,0
Yuman,PMI,Hybrid-calibrated,min-0.0,average,0,0
Yuman,PMI,Hybrid-calibrated,min-0.0,complete,0,0
Yuman,PMI,Hybrid-calibrated,min-0.0,nj,0,0
Yuman,PMI,Hybrid-calibrated,min-0.0,single,0,0
Yuman,PMI,Hybrid-calibrated,min-0.0,ward,0,0
Yuman,PMI,Hybrid-calibrated,min-0.0,weighted,0,0
Yuman,PMI,Hybrid-calibrated,min-0.1,average,0,0
Yuman,PMI,Hybrid-calibrated,min-0.1,complete,0,0
Yuman,PMI,Hybrid-calibrated,min-0.1,single,0,0
Yuman,PMI,Hybrid-calibrated,min-0.1,ward,0,0
Yuman,PMI,Hybrid-calibrated,min-0.1,weighted,0,0
Yuman,PMI,Hybrid-calibrated,min-0.2,average,0,0
Yuman,PMI,Hybrid-calibrated,min-0.2,complete,0,0
Yuman,PMI,Hybrid-calibrated,min-0.2,single,0,0
Yuman,PMI,Hybrid-calibrated,min-0.2,ward,0,0
Yuman,PMI,Hybrid-calibrated,min-0.2,weighted,0,0
Yuman,PMI,Hybrid-calibrated,min-0.3,average,0,0
Yuman,PMI,Hybrid-calibrated,min-0.3,complete,0,0
Yuman,PMI,Hybrid-calibrated,min-0.3,single,0,0
Yuman,PMI,Hybrid-calibrated,min-0.3,ward,0,0
Yuman,PMI,Hybrid-calibrated,min-0.3,weighted,0,0
Yuman,PMI,Hybrid-calibrated,min-0.4,average,0,0
Yuman,PMI,Hybrid-calibrated,min-0.4,complete,0,0
Yuman,PMI,Hybrid-calibrated,min-0.4,single,0,0
Yuman,PMI,Hybrid-calibrated,min-0.4,ward,0,0
Yuman,PMI,Hybrid-calibrated,min-0.4,weighted,0,0
Yuman,PMI,Hybrid-calibrated,N/A,MaxCladeCredibility,0,0
Yuman,PMI,Levenshtein-calibrated,min-0.1,average,0,0
Yuman,PMI,Levenshtein-calibrated,min-0.1,complete,0,0
Yuman,PMI,Levenshtein-calibrated,min-0.1,single,0,0
Yuman,PMI,Levenshtein-calibrated,min-0.1,ward,0,0
Yuman,PMI,Levenshtein-calibrated,min-0.1,weighted,0,0
Yuman,PMI,Levenshtein-calibrated,min-0.4,nj,0,0
Yuman,Surprisal,PMI-calibrated,min-0.0,average,0,0
Yuman,Surprisal,PMI-calibrated,min-0.0,complete,0,0
Yuman,Surprisal,PMI-calibrated,min-0.0,single,0,0
Yuman,Surprisal,PMI-calibrated,min-0.0,ward,0,0
Yuman,Surprisal,PMI-calibrated,min-0.0,weighted,0,0
Yuman,Surprisal,Hybrid-calibrated,min-0.0,nj,0,0
Yuman,Surprisal,Levenshtein-calibrated,min-0.4,nj,0,0
Yuman,Surprisal,Levenshtein-calibrated,min-0.5,nj,0,0
Yuman,Surprisal,Levenshtein-uncalibrated,min-0.0,nj,0,0
Yuman,Surprisal,Levenshtein-uncalibrated,min-0.1,nj,0,0
Yuman,Surprisal,Levenshtein-uncalibrated,min-0.2,nj,0,0
Yuman,Surprisal,Levenshtein-uncalibrated,min-0.3,nj,0,0
Yuman,Surprisal,Levenshtein-uncalibrated,min-0.4,nj,0,0
Yuman,Surprisal,Levenshtein-uncalibrated,min-0.5,nj,0,0
Yuman,Hybrid,Phonetic-calibrated,min-0.0,average,0,0
Yuman,Hybrid,Phonetic-calibrated,min-0.0,complete,0,0
Yuman,Hybrid,Phonetic-calibrated,min-0.0,single,0,0
Yuman,Hybrid,Phonetic-calibrated,min-0.0,ward,0,0
Yuman,Hybrid,Phonetic-calibrated,min-0.0,weighted,0,0
Yuman,Hybrid,PMI-calibrated,min-0.0,average,0,0
Yuman,Hybrid,PMI-calibrated,min-0.0,complete,0,0
Yuman,Hybrid,PMI-calibrated,min-0.0,nj,0,0
Yuman,Hybrid,PMI-calibrated,min-0.0,single,0,0
Yuman,Hybrid,PMI-calibrated,min-0.0,ward,0,0
